Address,C.Ostan,Tedad.a,Gender,Age,Savad,InEdu,Edu,Faaliat,T.shaghel,T.M.S,T.O,S.Z,N.S,Masleh,oto,motor,do,radio,zabt,TV.S,TV.r,DVD,Pc,mobile,freeizer,yakhchal,yakhchal.f,gaz,jaro.b,m.lebas,charkh.kh,panke,cooler.a,cooler.g,m.zarf,microfer,ab.l,bargh,gaz.l,tel,internet,hamam,ashpazkhane,cooler.a.s,broodat.m,hararat.m,package,cooler.g.s,fazelab,sookht.p,sookht.g,sookht.ab,H_Khorakivadokhani,H_Noshidani,H_Pushak,H_Maskan,H_mobleman,H_behdasht,H_Hamlonaghl,H_Ertebatat,H_Tafrihat,H_Ghazayeamade,H_kalavakhadamat,D_Mozd,D_Azad,D_Motefaraghe,D_Yarane
10502059815,5,3,2,62,1,2,1,3,1,1,4,120,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,4217000,NA,5.00E+05,8250000,NA,780000,9.00E+05,670000,NA,NA,730000,1.30E+08,NA,2.74E+08,10920000
10502059816,5,4,1,64,1,2,1,3,NA,1,4,100,3,1,1,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,10193000,2250000,NA,7798000,950000,1240000,2300000,840000,NA,NA,660000,NA,NA,347860000,21840000
10502059820,5,3,1,61,1,2,2,3,1,1,3,63,3,1,1,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,13421000,NA,NA,6380000,950000,980000,1980000,4.00E+05,NA,NA,810000,NA,36800000,335860000,16380000
10502059823,5,4,1,37,1,2,4,1,1,1,4,75,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,10179000,NA,1700000,7820000,820000,NA,1090000,5.00E+05,NA,NA,240000,NA,3.74E+08,NA,21840000
10502059907,5,6,1,63,1,2,6,1,1,1,5,180,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,20836400,NA,NA,15600000,1100000,8020000,1.70E+07,1170000,NA,2.00E+05,1600000,1.20E+08,NA,4.42E+08,32760000
10502059909,5,3,1,50,1,2,6,1,1,1,4,150,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,1,1,4,14,24,12079000,1800000,3800000,14950000,1730000,2310000,4.00E+06,1100000,NA,NA,1180000,541992000,NA,NA,NA
10502059913,5,2,1,77,1,2,1,1,1,1,4,110,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,11200000,NA,NA,10450000,8.00E+05,3770000,6.00E+05,4.00E+05,NA,370000,550000,NA,2.70E+07,1.50E+08,10920000
10502059918,5,1,2,71,2,NA,NA,1,1,5,2,20,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,2169000,NA,NA,4500000,2.00E+05,550000,120000,NA,NA,NA,70000,3.50E+07,NA,2.40E+07,5460000
10502059920,5,3,1,62,1,2,1,1,1,3,4,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,13051000,2.00E+06,1500000,9050000,1680000,4500000,280000,410000,NA,NA,1290000,NA,157500000,NA,NA
10502059923,5,5,1,52,1,2,5,1,2,1,4,120,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,4,14,24,23591500,NA,3550000,14460000,980000,11050000,6500000,550000,8.00E+05,1900000,2830000,781760000,NA,NA,27300000
10502060008,5,2,1,30,1,2,4,1,1,6,3,60,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,3390000,NA,NA,8547000,850000,7670000,1950000,350000,NA,250000,2390000,263960000,NA,NA,10920000
10502060010,5,6,1,55,2,NA,NA,3,NA,1,3,80,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,4,14,24,10480000,3.00E+06,NA,7310000,815000,1700000,4150000,6.00E+05,NA,450000,605000,1.30E+08,NA,21960000,32760000
10502060014,5,5,1,45,1,2,1,1,1,4,3,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,4478500,3900000,960000,4640000,520000,70000,450000,150000,NA,NA,450000,1.80E+07,1.08E+08,NA,27300000
10502060017,5,4,1,42,2,NA,NA,1,1,1,4,100,3,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,11085000,NA,2550000,8566000,840000,NA,2550000,350000,20000,2.00E+05,3.00E+05,3.50E+07,77300000,5.00E+07,21840000
10502060020,5,3,1,26,1,2,1,1,1,1,3,90,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,8484200,NA,NA,3510000,430000,NA,7.00E+05,150000,NA,NA,460000,7.50E+07,123650000,22880000,16380000
10502060023,5,2,1,70,2,NA,NA,3,1,1,3,120,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,4251000,NA,NA,3955000,340000,2.00E+05,1.00E+05,56000,NA,NA,250000,3.40E+07,NA,20900000,10920000
10502060108,5,4,1,31,1,2,4,1,1,1,3,70,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,10729000,NA,NA,6110000,1010000,1040000,1700000,6.00E+05,NA,NA,760000,1.80E+08,NA,3440000,21840000
10502060111,5,2,1,69,2,NA,NA,3,NA,1,3,90,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,8309000,NA,NA,6360000,860000,1490000,7.00E+05,590000,NA,NA,350000,NA,NA,121060000,10920000
10502060114,5,6,1,57,1,2,1,1,2,1,4,120,3,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,10741600,NA,NA,6640000,1.00E+06,1760000,1200000,1050000,NA,NA,1150000,3.10E+08,NA,84500000,31850000
10502060117,5,4,1,27,1,2,1,1,1,4,3,60,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,10200400,NA,NA,8940000,1120000,710000,1.00E+06,6.00E+05,NA,NA,1655000,NA,291200000,2760000,18200000
10502060123,5,4,1,41,1,2,1,1,1,1,3,70,3,1,NA,NA,1,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,7792300,NA,1300000,7870000,805000,2110000,1.00E+06,380000,230000,NA,820000,1.45E+08,NA,3440000,21840000
10502060210,5,4,1,52,1,2,1,1,3,3,3,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,1,4,14,24,10911500,2100000,1500000,6020000,675000,NA,6.00E+05,720000,NA,215000,620000,8.50E+07,2.08E+08,NA,21840000
10502060211,5,1,2,80,2,NA,NA,3,NA,1,3,45,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,2073000,NA,NA,5.00E+06,330000,NA,NA,60000,NA,NA,NA,NA,NA,2.90E+07,5460000
10502060214,5,2,1,27,1,2,4,1,1,4,2,50,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,4,14,24,10997600,NA,4830000,9400000,1360000,5310000,1550000,720000,NA,2.00E+05,1400000,1.50E+08,NA,51862000,10920000
10502060217,5,3,1,63,2,NA,NA,3,NA,1,4,60,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,9878500,3.00E+05,4600000,6200000,505000,1300000,8.00E+05,7.00E+05,NA,NA,170000,NA,NA,193700000,21840000
10502060220,5,2,1,29,1,2,2,1,1,4,3,45,3,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,4,14,24,5912000,NA,5400000,9340000,590000,4.00E+06,5.00E+05,1.00E+06,NA,NA,410000,NA,136200000,NA,10920000
10502060223,5,5,1,64,1,2,1,1,1,1,4,150,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,24691500,NA,195000,9815000,1210000,1895000,2500000,1200000,350000,NA,820000,NA,104500000,2.74E+08,27300000
10502060308,5,3,1,39,1,2,1,1,1,4,3,80,3,1,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,8353000,NA,NA,14530000,615000,NA,3.00E+05,2.00E+05,NA,NA,190000,3.00E+08,NA,NA,16380000
10502060309,5,5,1,50,1,2,1,1,1,1,4,100,3,1,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,10710000,NA,NA,8900000,380000,NA,4.00E+05,750000,NA,NA,820000,NA,4.36E+08,3250000,27300000
10502060315,5,2,1,77,2,NA,NA,3,NA,1,3,60,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,3153000,NA,NA,6520000,225000,NA,50000,160000,NA,NA,50000,NA,NA,50280000,10920000
10502060317,5,4,1,46,1,2,2,1,2,3,3,45,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,23385000,90000,150000,8400000,510000,850000,2500000,7.00E+05,NA,NA,410000,NA,1.50E+08,NA,21840000
10502060320,5,2,1,36,1,2,2,1,1,3,3,50,3,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,9906000,NA,NA,5600000,850000,NA,3.00E+05,5.00E+05,NA,NA,2860000,NA,1.80E+08,3.00E+08,9555000
10502060323,5,3,1,57,1,2,2,1,1,3,4,50,3,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,5195000,NA,NA,5800000,645000,1660000,150000,1.00E+05,NA,NA,280000,7.00E+07,NA,2.50E+07,21840000
10502060408,5,4,1,40,1,2,4,1,1,1,3,70,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,7711000,NA,260000,8629000,870000,1380000,2540000,120000,NA,NA,480000,2.50E+08,NA,NA,21840000
10502060414,5,5,1,50,1,2,1,1,2,3,4,100,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,4,14,24,9839500,1800000,NA,10380000,8.00E+05,6500000,2100000,1500000,NA,6.00E+05,580000,3.51E+08,NA,4960000,27300000
10502060416,5,1,2,66,2,NA,NA,3,NA,1,3,80,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,3876100,NA,NA,9145000,180000,1200000,1.00E+05,40000,NA,NA,50000,NA,NA,109450000,5460000
10502060420,5,5,1,52,1,2,1,1,1,1,8,220,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,4,14,24,11502500,NA,NA,13600000,1315000,2.00E+06,1250000,5.00E+05,550000,NA,1090000,2.40E+08,-1.63E+08,NA,27300000
10502060423,5,2,1,29,1,2,4,1,1,6,4,150,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,4,14,24,5673000,NA,NA,6550000,310000,NA,1750000,3.00E+05,NA,NA,470000,171600000,NA,1050000,10920000
10502060508,5,4,1,48,1,2,2,1,1,1,3,54,3,2,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,4,14,24,4195000,NA,NA,6960000,515000,1.00E+05,1100000,550000,NA,NA,540000,6.80E+07,NA,1830000,21840000
10502060511,5,3,1,30,1,2,1,1,1,3,3,50,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,14,24,5052000,NA,NA,5900000,570000,1500000,2.00E+05,7.00E+05,NA,NA,360000,NA,1.80E+08,5520000,16380000
10502060515,5,4,1,32,1,2,2,1,1,3,1,20,3,1,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,4,14,24,4882500,NA,NA,4450000,120000,1580000,2.00E+05,8.00E+05,NA,NA,480000,1.80E+08,NA,6860000,21840000
10502060517,5,1,2,55,2,NA,NA,3,NA,1,4,70,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,2007500,NA,1.00E+06,5490000,410000,250000,NA,50000,NA,NA,NA,NA,NA,5.00E+07,5460000
10502060520,5,3,1,37,1,2,5,1,1,1,3,58,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,4,14,24,15432200,NA,1050000,7700000,31135000,2.00E+05,550000,1250000,870000,NA,680000,NA,4.14E+08,NA,16380000
10502060523,5,2,1,72,2,NA,NA,3,NA,1,4,100,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,4,14,24,2701000,NA,NA,6.00E+06,265000,8.00E+05,270000,50000,NA,NA,60000,NA,NA,56030000,10920000
10502060608,5,2,2,68,2,NA,NA,3,NA,3,3,90,3,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,4,14,24,6463000,1625000,NA,7702000,660000,75000,320000,410000,NA,NA,935000,NA,NA,9.40E+07,10920000
10502060612,5,5,1,66,1,2,4,1,2,1,4,130,3,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,16066100,NA,1600000,13310000,1360000,8.00E+06,650000,1830000,NA,NA,1540000,254320000,5.90E+07,2.38E+08,27300000
10502060614,5,3,1,64,1,2,4,1,1,1,5,100,3,2,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,8542500,NA,NA,9888000,580000,850000,4.00E+05,322000,NA,NA,185000,NA,82400000,2.40E+08,10920000
10502060617,5,1,2,40,1,2,1,3,NA,1,4,75,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,6450500,NA,NA,8075000,660000,1070000,180000,1150000,NA,NA,610000,NA,NA,202930000,5460000
10502060620,5,6,1,60,1,2,4,3,1,1,5,150,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,5181000,NA,NA,9620000,9.00E+05,950000,3.00E+05,4.00E+05,NA,NA,830000,1.50E+07,NA,4.00E+07,32760000
10502060623,5,1,1,58,2,NA,NA,1,1,1,2,70,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,4,14,24,1937500,420000,NA,6900000,420000,NA,1.00E+05,150000,NA,NA,150000,3.00E+07,NA,NA,5460000
10502060708,5,3,1,44,1,2,4,3,NA,6,4,120,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,6739000,NA,2400000,5615000,630000,NA,3.00E+05,338000,810000,NA,680000,NA,NA,141530000,16380000
10502060711,5,2,1,76,2,NA,NA,3,NA,1,3,70,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,4,14,24,6789000,NA,NA,6080000,510000,NA,4.00E+05,2.00E+05,NA,NA,1.00E+05,NA,NA,9.80E+07,10920000
10502060714,5,2,2,82,1,2,1,3,NA,1,3,70,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,9110500,NA,NA,7710000,9.00E+05,NA,3.00E+05,460000,NA,NA,410000,NA,NA,1.72E+08,10920000
10502060718,5,1,2,70,1,2,1,3,NA,1,3,75,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,12608000,NA,NA,8770000,990000,1900000,650000,570000,NA,NA,380000,NA,NA,2.00E+08,5460000
10502060723,5,4,1,50,1,2,2,1,1,3,3,75,3,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,4,14,24,6045200,2400000,NA,7130000,580000,650000,1840000,840000,NA,NA,710000,NA,1.25E+08,NA,21840000
10502060808,5,3,1,61,1,2,2,3,NA,3,4,90,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,11462000,1800000,NA,11005000,1090000,1850000,1350000,1020000,NA,NA,570000,NA,NA,549580000,16380000
10502060810,5,4,1,63,2,NA,NA,3,1,1,4,90,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,6658500,240000,NA,10100000,970000,1250000,3300000,8.00E+05,NA,3.00E+05,1140000,1.20E+08,NA,375440000,21840000
10502060814,5,3,1,54,1,2,4,3,NA,1,4,110,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,4,14,24,7301500,NA,450000,8050000,1840000,1150000,1320000,8.00E+05,NA,460000,1740000,NA,NA,348760000,16380000
10502060817,5,4,1,58,1,2,4,3,NA,3,4,150,3,2,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,18111000,NA,6550000,8300000,790000,NA,1680000,2600000,NA,2150000,420000,NA,NA,432240000,21840000
10502060820,5,3,1,72,1,2,9,3,NA,1,3,70,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,4,14,24,9777300,NA,NA,10670000,1420000,1190000,5.00E+05,3.00E+05,NA,NA,910000,NA,NA,349060000,16380000
10502060823,5,3,1,87,1,2,2,1,1,1,3,150,3,2,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,7537000,NA,NA,15480000,985000,3420000,2050000,1450000,NA,NA,1710000,NA,2.22E+08,1380000,16380000
10502060908,5,3,1,60,1,2,1,1,2,1,5,200,3,1,1,NA,1,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,1,4,14,24,12955000,NA,3.00E+05,28660000,1640000,3.00E+05,2300000,550000,NA,NA,840000,NA,5.00E+08,NA,NA
10502061016,5,4,1,64,1,2,4,1,1,1,4,80,2,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,1,4,14,24,12653000,NA,NA,13710000,428000,5800000,3300000,480000,6.00E+05,NA,635000,NA,1.25E+08,5.20E+07,21840000
10502061017,5,5,1,80,1,2,5,3,NA,4,5,172,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,1,1,4,14,24,6677000,NA,NA,24200000,620000,2180000,1.00E+05,650000,NA,NA,320000,NA,NA,332200000,16380000
10502061020,5,4,1,38,1,2,4,1,1,4,3,140,3,2,NA,NA,1,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,4,14,24,13747000,NA,NA,11650000,850000,NA,1.00E+06,2.00E+05,650000,NA,910000,225920000,6.00E+07,NA,21840000
10502061023,5,2,1,55,1,2,2,1,1,1,4,120,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,6837000,NA,NA,13330000,560000,2400000,4.00E+05,250000,NA,NA,250000,1.80E+08,NA,NA,10920000
10502061109,5,5,1,50,1,2,4,3,NA,1,3,70,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,4,14,24,8178000,NA,NA,11100000,455000,2450000,3.00E+06,9.00E+05,350000,1080000,1780000,NA,NA,348880000,27300000
10502061111,5,2,1,48,1,2,7,1,1,1,3,50,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,3590000,NA,2.00E+06,7380000,NA,2900000,350000,8.00E+05,NA,370000,650000,1.93E+08,NA,NA,10920000
10502061117,5,2,2,74,1,2,4,3,NA,1,3,80,3,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,7604000,NA,2.00E+05,10655000,990000,6700000,6.00E+05,2.00E+05,NA,NA,1360000,NA,NA,239900000,10920000
10502061120,5,3,1,37,1,2,7,1,2,1,4,120,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,1,4,14,24,12947000,NA,4400000,9500000,1155000,1.00E+06,2600000,1440000,7.00E+05,NA,4.00E+05,7.33E+08,NA,NA,NA
10502061123,5,1,2,60,1,2,2,3,NA,1,4,90,3,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,4,14,24,12999000,NA,NA,9710000,506000,2850000,NA,260000,NA,490000,120000,NA,NA,334950000,5460000
